docId,clinicId,netCode,facilityName,facilityType,line1,line2,city,state,zip,proximity,phone,fax,email,website,amenities,classes,gender,acceptingNewMembers,enrolled,ashAcceptsFeeStatusSID,isActiveOptionsInstructor,doesNotParticipateInAllHealthPlans,activeOptionsInstructorClasses,displayExerciseClasses,minimumAge,hasGuestPass
1199398,348968,0,Spirit Wellness Club,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",1615 N Main St,,Cedar City,UT,84721,3.24,4358675582,4358670583 ,lasse@scinternet.net,www.spiritwellnessclub.com,"Cardiovascular Equipment,Childcare,Cycling Classes,Dance,Kickboxing,Locker Facilities,Personal Training,Sauna,Strength Training Equipment,Tai Chi,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 12 with guardian),True
1105307,237431,0,Anytime Fitness - Grantsville - Club 1850,Fitness Club,225 E Main St,,Grantsville,UT,84029,1.55,4358845565,,GrantsvilleUT@anytimefitness.com,www.anytimefitness.com/gyms/998/Grantsville-UT-84029,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1273253,388422,0,Sand Hollow Aquatic Center (SHAC),Fitness Club,1144 N 2400 W,,St. George,UT,84770,3.29,4356274585,,timothy.key@sgcity.org,www.sgcityrec.org/shac,"Aquatics,Cafe,Climbing Wall,Locker Facilities,Pool",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1253488,346501,0,Summit Athletic Club - Sunset,Fitness Club,1973 W Sunset Blvd,,St George,UT,84770,3.74,4356282151,,valerie@summitathleticclub.com,www.summitathleticclub.com,"Cardiovascular Equipment,Childcare,Cycling Classes,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1193233,341999,0,Elevation Fitness,Fitness Club,1091 N Bluff St,Ste 1501,St George,UT,84770,4.47,4357728348,4352752734 ,elevationfitnesscenter@gmail.com,www.elevationfitness.biz,"Cafe,Cardiovascular Equipment,Cycling Classes,Dance,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pilates,Spa Services,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 12 with guardian),True
1143233,393965,0,Anytime Fitness - Hurricane - Club 3251,Fitness Club,390 W State St,,Hurricane,UT,84737,1.32,4354291855,,hurricaneut@anytimefitness.com,https://www.anytimefitness.com/gyms/2745/Hurricane-UT-84737/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105659,237783,0,Anytime Fitness - Springville - Club 2192,Fitness Club,665 E 400 S,,Springville,UT,84663,2.56,8014919977,,SpringvilleUT@anytimefitness.com,www.anytimefitness.com/gyms/1203/Springville-UT-84663,"Cardiovascular Equipment,Kickboxing,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 13 with guardian),True
1258593,393156,0,Limitless Athletics,Exercise Center,1284 E Center St,,Spanish Fork,UT,84660,2.95,8019165448,,kayla@limitlessathleticsutah.com,www.limitlessathleticsutah.com,"Personal Training,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 11 with guardian),True
1294936,427461,0,Clyde Recreation Center,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",717 S 1200 W,,Springville,UT,84663,3.72,8014917877,,mwakefield@springville.org,www.springville.org/clyderecreationcenter,"Aquatics,Basketball,Cardiovascular Equipment,Childcare,Cycling Classes,Dance,Kickboxing,Locker Facilities,Pilates,Pool,Running/Walking Track,Strength Training Equipment,Whirlpool,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,12 (or 3 with guardian),True
1190986,410870,0,Planet Fitness - Centreville(Multiplex Dr),Fitness Club,6365 Multiplex Dr,,Centreville,VA,20121,2.03,5716555800,,lynn@nogrunting.com,https://www.planetfitness.com/gyms/centreville-multiplex-dr-va,"Cardiovascular Equipment,HydroMassage,Locker Facilities,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 13 with guardian),True
1147066,292491,0,Gold's Gym,Fitness Club,14290 Sullyfield Cir,Ste 400,Chantilly,VA,20151,3.11,7033784653,7038170619 ,,www.goldsgym.com,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 10 with guardian),True
1218797,362120,0,Anytime Fitness - Chantilly - Club 5188,Fitness Club,14511 Lee Jackson Memorial Hwy,,Chantilly,VA,20151,3.47,7033768550,,ChantillyVA@anytimefitness.com,https://www.anytimefitness.com/gyms/3276/chantilly-va-20151/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1130029,267831,0,Snap Fitness - Club 1177,Fitness Club,13300 Franklin Farm Rd,,Herndon,VA,20171,4.99,7034639886,0000000000 ,franklinfarm@snapfitness.com,www.snapfitness.com/franklinfarm,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 13 with guardian),True
1140456,282660,0,Anytime Fitness - Manassas Park - Club 3142,Fitness Club,9133 ANDREW DR,,Manassas Park,VA,20111,2.31,7036591333,,ManassasParkVA@anytimefitness.com,www.anytimefitness.com/gyms/2997/Manassas-Park-VA-20111,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1253730,383305,0,Retro Fitness - Manassas,Fitness Club,11714 Sudley Manor Dr,,Manassas,VA,20109,3.40,5712080737,,,http://retrofitness.com/location/manassasva/,"Cardiovascular Equipment,Childcare,Kickboxing,Locker Facilities,Personal Training,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,17 (or 14 with guardian),True
1105144,237268,0,Anytime Fitness - Bristow - Club 2341,Fitness Club,10350 Bristow Center Dr,,Bristow,VA,20136,4.22,5712619661,5712619661 ,BristowVA@anytimefitness.com,https://www.anytimefitness.com/gyms/800/Bristow-VA-20136/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1120466,254956,0,Anytime Fitness - Salem - Club 2866,Fitness Club,143 W SR 198,,Salem,UT,84653,4.00,8014231655,,SalemUT@anytimefitness.com,www.anytimefitness.com/gyms/2339/Salem-UT-84653,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1183282,332559,0,Performance Fitness 24/7,Fitness Club,587 N 600 W,,St. George,UT,84770,2.90,4356739519,4356563348 ,info@performancefitness247.com,www.performancefitness247.com,"Cardiovascular Equipment,Locker Facilities,Massage Therapy,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1261342,329275,0,Planet Fitness of St. George,Fitness Club,42 S River Rd,Ste 8,St George,UT,84790,2.62,4356733788,4356735479 ,stgeorge.ut@planetfitness.com,http://www.planetfitness.com/gyms/st-george-ut-638,"Cardiovascular Equipment,HydroMassage,Locker Facilities,Massage Therapy,Personal Training,Running/Walking Track,Spa Services,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 13 with guardian),True
1121374,256236,0,Snap Fitness - Club 1012,Fitness Club,7641 Somerset Crossing Dr,,Gainesville,VA,20155,4.93,5712227627,,gainesvilleva@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1104551,412370,0,Snap Fitness - Dale City - Club 576,Fitness Club,6340 Hoadly Rd,,Manassas,VA,20112,1.78,7036807627,,dalecityva@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1247854,383730,0,Quality Fitness and Health,"Fitness Club
At least 2 Silver&Fit Exercise Class/Week",860 S Main St,,Nephi,UT,84648,1.13,4356232500,,qualityfitnesshealth@gmail.com,http://quality.fitness/,"Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Spa Services,Strength Training Equipment,Tai Chi,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1190868,339671,0,Washington City Community Center,Fitness Club,350 N Community Center Dr,,Washington,UT,84780,0.57,4356566360,4356566373 ,twhitney@washingtoncity.org,https://washingtoncity.org/recreation/communitycenter,"Aquatics,Basketball,Cardiovascular Equipment,Childcare,Climbing Wall,Cycling Classes,Locker Facilities,Personal Training,Pilates,Pool,Running/Walking Track,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1179699,328960,0,Payson Total Fitness,"Fitness Club
At least 1 Silver&Fit Exercise Class/Week",59 S 100 W,,Payson,UT,84651,0.73,8014655633,,troy@barnum.biz,https://totalfitness.fit/payson-total-fitness/,"Cardiovascular Equipment,Cycling Classes,Kickboxing,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1282712,417424,0,Physical & Sports Therapy Services,Fitness Club,15 S 1000 E,Ste 25,Payson,UT,84651,1.12,8014655610,8014655615 ,kathleen@pstservices.com,http://www.pstservices.com/locations/payson/,"Cardiovascular Equipment,Locker Facilities,Pool,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 18 with guardian),True
1231334,370621,0,Olympus Gym,Fitness Club,308 Glenn Dr,,Sterling,VA,20164,4.82,7034300667,7034442791 ,olympusgym1@gmail.com,http://www.olympusfitnesscenters.com/olympus-sterling,"Cardiovascular Equipment,Childcare,Locker Facilities,Personal Training,Racquetball,Sauna,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1102619,233096,0,Snap Fitness - Club 655,Fitness Club,42015 Village Center Plz,,Stone Ridge,VA,20105,1.08,7035425502,,stoneridge@snapfitness.com,http://www.snapfitness.com/stoneridge,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1305050,436539,0,Anytime Fitness - Warrenton - Club 6765,Fitness Club,251 W Lee Hwy,,Warrenton,VA,20186,1.57,5403595658,,,www.anytimefitness.com,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1216945,361222,0,Old Town Athletic Club,Fitness Club,361 Walker Dr,Ste 101,Warrenton,VA,20186,1.63,5403492791,5403494519 ,diann@otacfitness.com,www.otacfitness.com,"Cardiovascular Equipment,Cycling Classes,Personal Training,Pilates,Sauna,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1171710,320971,0,Chestnut Forks Tennis and Fitness Club,Fitness Club,6379 Airlie Rd,,Warrenton,VA,20187,3.21,5403470823,5403470978 ,info@chestnutforks.com,www.chestnutforks.com,"Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pool,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1115905,408305,0,Anytime Fitness - Fairfax - Club 3532,Fitness Club,9529 Braddock Rd,,Fairfax,VA,22032,3.31,7035708998,,fairfaxva@anytimefitness.com,https://www.anytimefitness.com/gyms/4422/Fairfax-VA-22032/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1066182,306053,0,Curves - 2918,Gender-Specific Fitness Center,246 W Broad St,Bldg A,Falls Church,VA,22046,4.35,7035360140,7035360141 ,,www.curves.com,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,13 (or 13 with guardian),True
1076949,200866,0,Mount Vernon Athletic Club,Fitness Club,7950 Audubon Ave,,Alexandria,VA,22306,4.02,7033607300,7037801226 ,MSudama@mtvac.net,https://mtvac.net/,"Cafe,Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pilates,Racquetball,Sauna,Spa Services,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 12 with guardian),True
1068339,190032,0,Results Fitness,Fitness Club,7770 Richmond Hwy,,Alexandria,VA,22306,4.52,7033601400,7033601399 ,bsgolds@hotmail.com,https://resultsgymalexandria.com/,"Cardiovascular Equipment,Childcare,Cycling Classes,HydroMassage,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pilates,Sauna,Spa Services,Strength Training Equipment,Tanning,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1229843,369290,0,Anytime Fitness - Tooele - Club 6827,Fitness Club,227 N Main St,,Tooele,UT,84074,2.70,4358821811,,TooeleUT@anytimefitness.com,https://www.anytimefitness.com/gyms/908/tooele-ut-84074/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105671,237795,0,Anytime Fitness - Tooele - Club 1851,Fitness Club,500 E Village Blvd,Ste 103,Tooele,UT,84074,4.26,4358827478,,StansburyUT@anytimefitness.com,www.anytimefitness.com/gyms/999/Stansbury-Park-UT-84074,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1185749,334709,0,Anytime Fitness - Fredericksburg - Club 4324,Fitness Club,27 S Gateway Dr,,Fredericksburg,VA,22406,3.83,5404791418,,FredericksburgVA@anytimefitness.com,https://www.anytimefitness.com/gyms/3434/fredericksburg-va-22406/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1271459,415760,0,Abilities Abound Physical Therapy & Wellness,Fitness Club,765 Northumberland Hwy,,Callao,VA,22435,0.70,8045295178,8045295179 ,info@ablilitiesapt.com,http://www.abilitiesapt.com/,"Aquatics,Dance,Massage Therapy,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,18 (or 16 with guardian),True
1105289,237413,0,Anytime Fitness - Fredericksburg - Club 1170,Fitness Club,4276 Plank Rd,,Fredericksburg,VA,22407,1.69,5405480724,,fxbg@anytimefitness.com,www.anytimefitness.com/gyms/354/Fredericksburg-VA-22407,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1101120,229312,0,Snap Fitness - Club 542,Fitness Club,5749 Plank Rd,,Fredericksburg,VA,22407,1.73,5407856773,,fredericksburgva@snapfitness.com,http://www.snapfitness.com/fredericksburgva,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1197186,346324,0,Anytime Fitness - Stafford - Club 4573,Fitness Club,25 Tech Pkwy,,Stafford,VA,22556,0.30,5408776933,,StaffordVA@anytimefitness.com,www.anytimefitness.com/gyms/3442/Stafford-VA-22556,"Cardiovascular Equipment,Personal Training,Pilates,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1085427,209024,0,Gold's Gym,Fitness Club,1109 Berryville Ave,,Winchester,VA,22601,4.28,5406674653,5406672185 ,jtrimborn@gmail.com,www.goldsgym.com/winchesterva,"Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Personal Training,Pilates,Sauna,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1232067,371336,0,Bodyfit,Fitness Club,447 Chesapeake Dr,,White Stone,VA,22578,1.35,8044362214,,bodyfit@cox.net,www.bodyfitva.com,"Cardiovascular Equipment,Kickboxing,Locker Facilities,Personal Training,Sauna,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105673,237797,0,Anytime Fitness - Stephens City - Club 1372,Fitness Club,640 Warrior Dr,,Stephens City,VA,22655,0.89,5408680904,,StephenscityVA@anytimefitness.com,www.anytimefitness.com/gyms/919/Stephens-City-VA-22655,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1128942,266424,0,Anytime Fitness - Woodstock - Club 2964,Fitness Club,1025 S Main St,,Woodstock,VA,22664,4.82,5404595442,,woodstockva@anytimefitness.com,https://www.anytimefitness.com/gyms/2342/woodstock-va-22664/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105747,237871,0,Anytime Fitness - Winchester - Club 2206,Fitness Club,206/208 Grocery Ave,,Winchester,VA,22602,2.70,5405047475,,WinchesterVA@anytimefitness.com,https://www.anytimefitness.com/gyms/1081/Winchester-VA-22602/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105119,237243,0,Anytime Fitness - Berryville - Club 2191,Fitness Club,19 1st St,,Berryville,VA,22611,1.06,5409555555,,BerryvilleVA@anytimefitness.com,www.anytimefitness.com/gyms/1357/Berryville-VA-22611,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105677,237801,0,Anytime Fitness - Strasburg - Club 2070,Fitness Club,100 Founders Way,Ste D,Strasburg,VA,22657,1.35,5404652345,,StrasburgVA@anytimefitness.com,www.anytimefitness.com/gyms/1415/Strasburg-VA-22657,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1111868,243686,0,Snap Fitness - 987,Fitness Club,11083 Marsh Rd,Ste D,Bealeton,VA,22712,1.94,5404398088,,bealeton@snapfitness.com,https://www.snapfitness.com/gyms/bealeton-va-22712/1600,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1162258,312291,0,Fitness Evolution,Fitness Club,485 South St,,Front Royal,VA,22630,2.36,5406363400,5406351455 ,ccope@fitnessevolution.com,http://fitnessevolution.com/front-royal-va/,"Cardiovascular Equipment,Childcare,Cycling Classes,Kickboxing,Locker Facilities,Massage Therapy,Personal Training,Pilates,Sauna,Strength Training Equipment,Tai Chi,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105291,237415,0,Anytime Fitness - Front Royal - Club 2212,Fitness Club,70 Riverton Commons Dr,,Front Royal,VA,22630,2.58,5406364434,,FrontRoyalVA@anytimefitness.com,www.anytimefitness.com/gyms/1429/Front-Royal-VA-22630,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1052865,386404,0,Curves - 2310,Gender-Specific Fitness Center,1950 Deyerle Ave,Ste D,Harrisonburg,VA,22801,1.29,5404389950,5404389951 ,,www.curves.com,"Cardiovascular Equipment,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,13 (or 13 with guardian),True
1173343,322604,0,Elkton Area Community Center,Fitness Club,20593 Blue And Gold Dr,,Elkton,VA,22827,0.19,5402988569,,htaylor@TownofElkton.com,http://www.elktonva.gov/communitycenter.html,"Cardiovascular Equipment,Running/Walking Track,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,12 (or 5 with guardian),True
1149708,296349,0,Snap Fitness - Charlottsville - Club 1617,Fitness Club,340 Towncenter Ln,Ste 300,Charlottesville,VA,22911,2.01,4342708875,,hollymead@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Cycling Classes,Kickboxing,Personal Training,Strength Training Equipment,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1162457,312518,0,Anytime Fitness - Charlottesville - Club 4483,Fitness Club,315 Rivanna Plaza Dr,Ste 110,Charlottesville,VA,22901,2.14,4342028615,,CharlottesvilleVA2@anytimefitness.com,www.anytimefitness.com/gyms/1397/Charlottesville-VA-22901,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1245964,382022,0,Club MO,Fitness Club,919 Gardens Blvd,,Charlottesville,VA,22901,2.37,4342189100,,clubmocville@gmail.com,,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1256535,396476,0,Rehabilitation Associates of Central Virginia LP - Charlottesville,Fitness Club,1406 Greenbrier Pl,,Charlottesville,VA,22901,3.63,4342200069,4342200072 ,erin.gossom@racva.com,http://www.racva.com/offices/charlottesville-office/,"Cardiovascular Equipment,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1103995,412355,0,Snap Fitness - Charlottesville - Club 682,Fitness Club,386 Hillsdale Dr,Seminole Square Shopping Cente,Charlottesville,VA,22901,3.89,4349730587,,charlottesvilleva@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1105180,339594,0,Anytime Fitness - Charlottesville - Club 2171,Fitness Club,1434 Rolkin Ct,,Charlottesville,VA,22911,4.84,4349715566,,CharlottesvilleVA@anytimefitness.com,https://www.anytimefitness.com/gyms/1398/Charlottesville-VA-22911/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1149641,296273,0,Anytime Fitness - Staunton - Club 3362,Fitness Club,20 Bobbys Way,,Staunton,VA,24401,1.62,5402212900,,StauntonVA@anytimefitness.com,https://www.anytimefitness.com/gyms/3195/Staunton-VA-24401/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1107744,312709,0,Anytime Fitness - Waynesboro - Club 2685,Fitness Club,109 Lew Dewitt Blvd,Ste E,Waynesboro,VA,22980,2.56,5409415993,,waynesborova@anytimefitness.com,https://www.anytimefitness.com/gyms/1527/waynesboro-va-22980/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105221,406289,0,Anytime Fitness - Culpeper VA - Club 2305,Fitness Club,767 Nalles Mill Rd,,Culpeper,VA,22701,4.56,5403171142,,CulpeperVA@anytimefitness.com,https://www.anytimefitness.com/gyms/1465/Culpeper-VA-22701/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment,Yoga,Zumba",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1128885,372558,0,"Anytime Fitness - Lovingston, VA - Club 1722",Fitness Club,81 Callohill Dr,,Lovingston,VA,22949,3.48,4342635559,,LovingstonVA@anytimefitness.com,https://www.anytimefitness.com/gyms/1396/lovingston-va-22949/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1105606,237730,0,Anytime Fitness - Barboursville - Club 1317,Fitness Club,5924 Seminole Trl,,Barboursville,VA,22923,2.70,4349853523,,RuckersvilleVA@anytimefitness.com,www.anytimefitness.com/gyms/894/Ruckersville-VA-22923,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1299895,431525,0,Anytime Fitness - Ashland - Club 5427,Fitness Club,113 Junction Dr,,Ashland,VA,23005,0.42,8044124999,,,https://www.anytimefitness.com/gyms/4556/ashland-va-23005/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1102687,293183,0,Snap Fitness - Aylett - Club 491,Fitness Club,7283 Richmond-Tappahannock Hwy,,Aylett,VA,23009,3.14,8047697627,,kingwilliam@snapfitness.com,www.snapfitness.com,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1104724,236737,0,Orange Chiropractic Center & Family Fitness,Fitness Club,325 N Madison Rd,Ste A,Orange,VA,22960,1.76,5406729350,5406722070 ,,https://www.orangechiro.net/hylnet/clientapp/products.php,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1166596,316182,0,Fitness For The Women of Mathews,Gender-Specific Fitness Center,6253 Buckley Hall Rd,,Cobbs Creek,VA,23035,1.79,8047254500,,debcrollins@gmail.com,,"Cardiovascular Equipment,Personal Training,Strength Training Equipment",,Female Only,True,False,NoFeeRequired,False,False,,False,Information not available,True
1189068,426639,0,Anytime Fitness - Richmond - Club 2787,Fitness Club,11740 W Broad St,,Richmond,VA,23233,3.54,8044183753,,richmondva4@anytimefitness.com,https://www.anytimefitness.com/gyms/4307/richmond-va-23233/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1144129,288106,0,Anytime Fitness - Hayes - Club 3213,Fitness Club,7084 Hayes Shopping Ctr,,Hayes,VA,23072,2.71,8046841430,,hayesva@anytimefitness.com,https://www.anytimefitness.com/gyms/2998/hayes-va-23072/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1202592,353061,0,Divine 24hr Fitness,"Exercise Center
At least 2 Silver&Fit Exercise Class/Week",7610 Left Flank Rd,Ste 400,Mechanicsville,VA,23116,2.83,8045590284,,divine24hrfitness@gmail.com,https://www.divine24hrfitness.com/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Pilates,Strength Training Equipment,Tanning,Yoga",,Coed,True,False,NoFeeRequired,False,False,,False,16 (or 14 with guardian),True
1152756,420122,0,Anytime Fitness - Mechanicsville - Club 2904,Fitness Club,8319 Bell Creek Rd,Ste L,Mechanicsville,VA,23116,2.88,8047304548,,brandon.garnett@anytimefitness.com,https://www.anytimefitness.com/gyms/4598/mechanicsville-va-23111/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1136740,277425,0,Anytime Fitness - Glen Allen - Club 3061,Fitness Club,1070 Virginia Center Pkwy,Ste 121,Glen Allen,VA,23059,4.11,8046583725,,GlenAllenVA@anytimefitness.com,https://www.anytimefitness.com/gyms/2762/glen-allen-va-23059/,"Cardiovascular Equipment,Locker Facilities,Personal Training,Strength Training Equipment",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
1062396,175085,0,Wolfgang's Gym,Fitness Club,3517 Courthouse Rd,,Richmond,VA,23236,3.82,8042760405,           ,wolfgangsgym92@gmail.com,http://www.wolfgangsgym.net,"Cardiovascular Equipment,Dance,Locker Facilities,Personal Training,Strength Training Equipment,Tanning",,Coed,True,False,NoFeeRequired,False,False,,False,Information not available,True
