gymId,location,address,city,state,zipcode,phoneNumber,gymType,website,pool,groupFitness,onlineEnrollment,notes,latitude,longitude,domainId,cardio,strength,aquatic,specialty,personalFitnessPlan,mindAndBody,distance,solrLocation
6079,Jewish Community Center of Somerset,775 Talamini Road,Bridgewater,NJ,08807,908-725-6994,co-ed,www.ssbjcc.org/,True,True,False,,40.6101437,-74.6279996,0,True,True,False,False,False,True,18.801490783691406,"40.6101437,-74.6279996"
6082,Lily Yip Table Tennis center,370 north Ave.,Dunellen,NJ,08812,732-200-5820,co-ed,lyttc.wordpress.com/,False,True,False,,40.5910147,-74.4644469,0,True,True,True,True,True,True,10.141642570495605,"40.5910147,-74.4644469"
6087,Metuchen Branch YMCA,65 High Street,Metuchen,NJ,08840,732-548-2044,co-ed,www.ymcaofmewsa.org/locatioNs/metucheN-ymca,True,True,False,,40.5340626,-74.3629683,0,True,True,True,True,False,True,5.845230579376221,"40.5340626,-74.3629683"
6092,North Jersey Health and Fitness,1039 US-46,Ledgewood,NJ,07852,973-584-0110,co-ed,www.northjerseyhealthandfitness.com/,False,True,False,,40.8792652,-74.642702,0,True,False,True,False,True,True,28.260814666748047,"40.8792652,-74.642702"
6093,Ocean County YMCA,1088 West Whitty Rd,Toms River,NJ,08753,732-341-9622,co-ed,www.ocymca.org/,True,True,False,,40.0013832,-74.2073672,0,True,True,True,True,False,True,40.28069305419922,"40.0013832,-74.2073672"
6094,Old Bridge YMCA,1 Mannino Park Drive,Old Bridge,NJ,08857,732-727-0704,co-ed,ymcanj.org/locations/old-bridge-ymca/old-bridge-ymca-news-events/,True,True,False,,40.4117327,-74.335894,0,True,True,True,False,False,True,12.262092590332031,"40.4117327,-74.335894"
6095,On Fire 4 Fitness,1329 Prince Rodgers Ave.,Bridgewater,NJ,08807,908-393-6510,co-ed,www.onfire4fitness.liveeditaurora.com,False,False,False,,40.5887916,-74.6115264,0,False,False,False,False,False,False,17.847137451171875,"40.5887916,-74.6115264"
6098,Physical Therapy Unlimited,23 Mountain Blvd,Warren,NJ,07059,908-591-4868,co-ed,www.ptunlimited.com/,False,True,False,,40.6206769,-74.4858297,0,False,False,True,True,False,False,11.551488876342773,"40.6206769,-74.4858297"
6106,Planet Fitness,275 Route 10,Succasunna�,NJ,07876,862-244-4327,co-ed,www.planetfitness.com/gyms/succasunna-nj,False,True,False,,40.8720232,-74.6455087,0,True,True,False,False,False,False,28.002981185913086,"40.8720232,-74.6455087"
6109,Pure Focus Sports Club,163VanZileRoad,Brick,NJ,08724,732-840-5393,co-ed,www.purefocussportsclub.com,False,True,False,,40.08162,-74.13952,0,True,True,True,True,True,True,35.28633117675781,"40.08162,-74.13952"
6110,Randolph YMCA,14 Dover Chester Road,Randolph,NJ,07869,973-366-1120,co-ed,www.randolphymca.org/index.php,True,True,False,,40.8660357,-74.586345,0,True,True,True,False,False,True,25.61381721496582,"40.8660357,-74.586345"
6112,Raritan Valley YMCA,144 Tices Lane,East Brunswick,NJ,08816,732-257-4114,co-ed,raritaNvalleyymca.org/,True,True,False,,40.4533015,-74.4153034,0,True,True,False,True,False,True,11.68364429473877,"40.4533015,-74.4153034"
6115,South Amboy Branch YMCA,200 John T. O'Leary Boulevard,South Amboy,NJ,08879,732-553-9622,co-ed,www.ymcaofmewsa.org/locations/south-amboy-ymca,True,True,False,,40.4804961,-74.2719688,0,True,True,True,True,False,True,7.0351243019104,"40.4804961,-74.2719688"
6122,The Gym at Lakewood ,1700 Madison Ave ,Lakewood,NJ,08701,732-364-4404,co-ed,www.thegymlakewood.com,False,False,False,,40.1076922,-74.219419,0,False,False,False,False,False,False,32.90787887573242,"40.1076922,-74.219419"
6125,The ZOO Health Club,345B US Highway 202-206 S,Bridgewater,NJ,08807,908-332-9001,co-ed,www.zoogym.com/bridgewater,False,True,False,,40.5790247,-74.6250461,0,True,True,False,False,False,True,18.553680419921875,"40.5790247,-74.6250461"
6126,Tom Bryan's Pro Fitness,659 Abbington Drive,East Windsor,NJ,08520,732-406-1358,co-ed,,False,True,False,,40.2661055,-74.488455,0,False,False,True,True,False,True,24.648550033569336,"40.2661055,-74.488455"
6129,Ultimate Fitness Center ,1540 Route 35 South ,Ocean Township ,NJ,07712,732-531-3586,co-ed,ultimatefitnesstrainingcenter.com/,False,False,False,,40.2492334,-74.0389596,0,False,False,False,False,False,False,26.063045501708984,"40.2492334,-74.0389596"
6130,Whiting United Methodist Church,55 Lacey Road,Whiting,NJ,08759,848-251-2902,co-ed,,False,True,False,,39.9432773,-74.3596298,0,False,False,False,False,False,True,44.397132873535156,"39.9432773,-74.3596298"
6806,New York Sports Clubs - Marlboro,34 Route 9 North,Morganville,NJ,07751,732-536-4141,co-ed,www.newyorksportsclubs.com/clubs,False,True,False,,40.3588648,-74.305394,0,True,True,True,True,True,True,15.541413307189941,"40.3588648,-74.305394"
10171,LA Fitness,200 NEW WORLD WAY,SOUTHPLAINFIELD,NJ,07080,908-755-3104,co-ed,www.lafitness.com,True,True,False,,40.556498,-74.4314255,0,True,True,False,False,False,False,8.580784797668457,"40.556498,-74.4314255"
10177,LA Fitness,90 LANES MILL ROAD,HOWELL,NJ,07731,848-222-2010,co-ed,www.lafitness.com,True,True,False,,40.1289942,-74.2187999,0,True,True,False,False,False,False,31.444236755371094,"40.1289942,-74.2187999"
10178,LA Fitness,2101 ROUTE 35,HOLMDEL,NJ,07733,732-757-0051,co-ed,www.lafitness.com,True,True,False,,40.4129214,-74.1464674,0,True,True,False,False,False,False,13.421802520751953,"40.4129214,-74.1464674"
10187,LA Fitness,635 BAY AVENUE,TOM'SRIVER,NJ,08753,732-244-7154,co-ed,www.lafitness.com,True,True,False,,39.9779001,-74.1813667,0,True,True,False,False,False,False,42.030555725097656,"39.9779001,-74.1813667"
10188,LA Fitness,341 STATE ROUTE 18,EASTBRUNSWICK,NJ,08816,732-353-3081,co-ed,www.lafitness.com,True,True,False,,40.4532614,-74.3992886,0,True,True,False,False,False,False,11.16054630279541,"40.4532614,-74.3992886"
10189,LA Fitness,536 MILL TOWN ROAD,NORTHBRUNSWICK,NJ,08902,732-342-7440,co-ed,www.lafitness.com,True,True,False,,40.4657904,-74.4506231,0,True,True,False,False,False,False,12.3821439743042,"40.4657904,-74.4506231"
10671,Snap Fitness,1515Route22West,Watchung,NJ,07069,908-320-4247,co-ed,www.snapfitness.com/gyms,False,True,False,,40.6325576,-74.4335147,0,True,True,False,False,True,False,9.179792404174805,"40.6325576,-74.4335147"
10679,Snap Fitness,318 Lloyd Rd.,Aberdeen,NJ,07747,732-290-7627,co-ed,www.snapfitness.com/gyms,False,False,False,,40.3963439,-74.222102,0,False,False,False,False,True,False,13.109067916870117,"40.3963439,-74.222102"
10686,Snap Fitness,1278 Yardville-Allentown Rd,Allentown,NJ,08501,609-357-1177,co-ed,www.snapfitness.com/gyms,False,False,False,,40.1743705,-74.6007228,0,False,False,False,False,True,False,33.0866584777832,"40.1743705,-74.6007228"
10687,Snap Fitness,2025 Old Trenton Rd.,West Windsor,NJ,08550,609-371-7627,co-ed,www.snapfitness.com/gyms,False,True,False,,40.2810041,-74.5708183,0,True,True,False,False,True,False,26.100040435791016,"40.2810041,-74.5708183"
10688,Snap Fitness,1465 Route 31,Annandale,NJ,08801,908-238-1915,co-ed,www.snapfitness.com/gyms,False,False,False,,40.6316092,-74.882448,0,False,False,False,False,True,False,32.22746658325195,"40.6316092,-74.882448"
10689,Snap Fitness,198 Buckelew Ave,Jamesburg,NJ,08831,732-521-1717,co-ed,www.snapfitness.com/gyms,False,False,False,,40.3466784,-74.4329914,0,False,False,False,False,True,False,18.361099243164062,"40.3466784,-74.4329914"
10690,Snap Fitness,3150 Route 22,Branchburg,NJ,08876,908-363-1160,co-ed,www.snapfitness.com/gyms,False,True,False,,40.6028436,-74.6906204,0,True,True,False,False,True,False,22.035120010375977,"40.6028436,-74.6906204"
10691,Snap Fitness,404 Main Street,Spotswood,NJ,08884,732-251-3348,co-ed,www.snapfitness.com/gyms,False,False,False,,40.3944518,-74.3863296,0,False,False,False,False,True,False,14.314020156860352,"40.3944518,-74.3863296"
11671,Curves,914 Hazelwood Road,Toms River,NJ,08753,732-929-9500,women,www.curves.com/locations,False,False,False,,39.9751353,-74.1359848,0,False,False,False,False,False,False,42.55601501464844,"39.9751353,-74.1359848"
11672,Curves,319 E. Highway 22,Green Brook,NJ,08812,732-926-0111,women,www.curves.com/locations,False,False,False,,40.5884724,-74.5039988,0,False,False,False,False,False,False,12.206793785095215,"40.5884724,-74.5039988"
11674,Curves,460 A County Road 519,Stewartsville,NJ,08886,908-454-7600,women,www.curves.com/locations,False,False,False,,40.6923638,-75.1426652,0,False,False,False,False,False,False,46.30436706542969,"40.6923638,-75.1426652"
14300,Blink Fitness,235-255 East Front Street,Plainfield,NJ,07060,908-490-8130,coed,www.blinkfitness.com,False,False,False,,40.621399,-74.4209842,0,False,False,False,False,False,False,8.293441772460938,"40.621399,-74.4209842"
16267,Retro Fitness East Windsor,440 RT 130 South ,East Windsor,NJ,08520,609-301-8330,coed,www.retrofitness.com/location/eastwindsornj/,False,False,False,,40.2716175,-74.5396055,0,False,False,False,False,False,False,25.684200286865234,"40.2716175,-74.5396055"
16650,Retro Fitness,1214 RT 37 East,Toms River,NJ,08753,732-608-7715,coed,www.retrofitness.com/location/tomsrivernj,False,False,False,,39.9539222,-74.1610174,0,False,False,False,False,False,False,43.806846618652344,"39.9539222,-74.1610174"
6044,Community Christian Church,541 Liberty Way,Lanoka Harbor,NJ,08734,848-251-2902,co-ed,www.communitychristianchurchnj.org/,False,True,False,,39.8581775,-74.1746812,0,False,False,False,False,False,True,49.55255889892578,"39.8581775,-74.1746812"
5993,Retro Fitness of Lacey,410 S. Main St,Forked River,NJ,08731,609-488-2437,co-ed,www.retrofitness/com/location/laceynj,False,False,False,,39.8325489,-74.1974971,0,False,False,False,False,False,False,49.943824768066406,"39.8325489,-74.1974971"
6033,ModiFire Fitness,702 Rte 9,Little Egg Harbor,NJ,08087,609-879-6300,co-ed,www.mymodifire.com/,False,True,False,,39.600008,-74.373027,0,True,True,False,False,False,True,47.97258758544922,"39.600008,-74.373027"
5988,Retro Fitness of EggHarbor Twp,6825 Tilton Road,Egg Harbor Twp,NJ,08234,609-241-0017,co-ed,www.retrofitness.com/location/eggharbortwpnj/,False,False,False,,39.3902764,-74.5581733,0,False,False,False,False,False,False,44.9908332824707,"39.3902764,-74.5581733"
9212,Anytime Fitness,1605 George Dieter Dr.,El Paso,TX,79936,915-500-9940,co-ed,www.anytimefitness.com/gyms/2334/el-paso-tx-79936/,False,False,False,,31.7531064,-106.3019548,0,False,False,False,False,False,False,45.57693862915039,"31.7531064,-106.3019548"
9271,Anytime Fitness,9120 Viscount Blvd.,El Paso,TX,79925,800-575-3478,co-ed,www.anytimefitness.com/gyms/3736/el-paso-tx-79925/,False,True,False,,31.7733983,-106.3683582,0,True,True,False,False,False,False,42.24032974243164,"31.7733983,-106.3683582"
9272,Anytime Fitness,2230 N. Zaragosa Rd.,El Paso,TX,79938,915-855-0900,co-ed,www.anytimefitness.com/gyms/1981/el-paso-tx-79938/,False,True,False,,31.7736905,-106.2551703,0,True,False,False,False,True,True,46.110595703125,"31.7736905,-106.2551703"
9381,Anytime Fitness ,3800 N. Mesa,El Paso,TX,79912,915-257-5990,co-ed,www.anytimefitness.com/gyms/3370/el-paso-tx-79912/,False,True,False,,31.7873017,-106.5065703,0,True,True,False,False,False,False,37.63589859008789,"31.7873017,-106.5065703"
9382,Anytime Fitness ,101 Vlg. Ct.,El Paso,TX,79922,915-257-4900,co-ed,www.anytimefitness.com/gyms/3414/el-paso-tx-79922/,False,True,False,,31.8388364,-106.5735117,0,True,True,False,False,False,False,32.9163932800293,"31.8388364,-106.5735117"
9383,Anytime Fitness ,10640 Gateway Blvd. N.,El Paso,TX,79924,915-821-0608,co-ed,www.anytimefitness.com/gyms/3735/el-paso-tx-79924/,False,True,False,,31.9209869,-106.4403149,0,True,True,False,False,False,False,31.417510986328125,"31.9209869,-106.4403149"
9478,My Time Fitness,12770 Edgemere Blvd,El Paso,TX,79938,915-857-2000,co-ed,mytimefitnessh.com,False,True,False,,31.7954314,-106.2491546,0,True,False,False,True,False,False,45.18586730957031,"31.7954314,-106.2491546"
9531,Planet Fitness,5026 Montana ,El Paso,TX,79903,915-778-7867,co-ed,www.planetfitness.com/gyms/el-paso-central-tx,False,False,False,,31.7836017,-106.4287699,0,False,False,False,False,False,False,39.83812713623047,"31.7836017,-106.4287699"
9580,Planet Fitness- Joe Battle,3000 Joe Battle ,El Paso,TX,79938,915-855-7867,co-ed,www.planetfitness.com/gyms/el-paso-far-far-east-tx,False,False,False,,31.7893793,-106.2676214,0,False,False,False,False,False,False,44.80847930908203,"31.7893793,-106.2676214"
9581,Planet Fitness-Gateway South ,10861 Gateway South,El Paso,TX,79934,915-822-1002,co-ed,www.planetfitness.com/gyms/el-paso-northeast-tx,False,True,False,,31.9268035,-106.4335238,0,False,True,False,False,False,False,31.328096389770508,"31.9268035,-106.4335238"
9582,Planet Fitness-Mesa,5700 N. Mesa St.,El Paso,TX,79912,915-585-7867,co-ed,www.planetfitness.com/gyms/el-paso-west-side-tx,False,False,False,,31.8235472,-106.5217128,0,False,False,False,False,False,False,34.98240661621094,"31.8235472,-106.5217128"
9583,Planet Fitness-Pebble Hills ,10780 Pebble Hills ,El Paso,TX,79935,915-591-7867,co-ed,www.planetfitness.com/gyms/el-paso-pebble-hills-tx,False,True,False,,31.7836125,-106.32492,0,False,True,False,False,False,False,43.07754135131836,"31.7836125,-106.32492"
9584,Planet Fitness-Pendale,1317 Pendale ,El Paso,TX,79936,915-590-7867,co-ed,www.planetfitness.com/gyms/el-paso-east-side-tx,False,False,False,,31.7339484,-106.3154171,0,False,False,False,False,False,False,46.21934509277344,"31.7339484,-106.3154171"
9585,Planet Fitness-Resler ,725 N Resler ,El Paso,TX,79912,915-833-7867,co-ed,www.planetfitness.com/gyms/el-paso-far-west-tx,False,False,False,,31.852973,-106.5561231,0,False,False,False,False,False,False,32.34291076660156,"31.852973,-106.5561231"
9586,Planet Fitness-Zaragoza,1505 N. Zaragoza Rd.,El Paso,TX,79936,915-856-7867,co-ed,www.planetfitness.com/gyms/el-paso-far-east-tx,False,False,False,,31.7381299,-106.2917771,0,False,False,False,False,False,False,46.7669792175293,"31.7381299,-106.2917771"
9638,Westside Family YMCA,7145 N. Mesa St.,El Paso,TX,79912,915-584-9622,co-ed,http://www.elpasoymca.org,False,True,False,,31.8361389,-106.5535077,0,True,True,True,True,False,False,33.48525619506836,"31.8361389,-106.5535077"
9658,YWCA Dorothy Woodley Hunt Branch,115 N. Davis,El Paso,TX,79907,915-519-0006,co-ed,www.ywcaelpaso.org,True,True,False,,31.7019791,-106.3404257,0,True,True,True,False,True,True,47.306705474853516,"31.7019791,-106.3404257"
9659,YWCA El Paso Del Norte Region Joyce Jaynes Branch,1600 N. Brown St.,El Paso,TX,79902,915-519-0002,co-ed,www.ywcaelpaso.org,True,True,False,,31.7767066,-106.4864756,0,True,True,True,False,True,True,38.77324676513672,"31.7767066,-106.4864756"
9660,YWCA El Paso Del Norte Region Katharine White Harvey Branch,313 Bartlett Dr.,El Paso,TX,79912,915-494-3806,co-ed,www.ywcaelpaso.org,True,True,False,,31.8435741,-106.5672223,0,True,True,True,False,True,True,32.72757339477539,"31.8435741,-106.5672223"
9662,YWCA Shirley Leavell Branch,10712 Sam Snead Dr,El Paso,TX,79935,915-519-0003,co-ed,www.ywcaelpaso.org,True,True,False,,31.7763525,-106.3277808,0,True,True,True,False,True,True,43.389957427978516,"31.7763525,-106.3277808"
11115,Snap Fitness,1610 North Zaragosa Road,El Paso,TX,79936,915-201-2425,co-ed,www.snapfitness.com/gyms,False,False,False,,31.7446092,-106.2858493,0,False,False,False,False,True,False,46.60556411743164,"31.7446092,-106.2858493"
11116,Snap Fitness,12371 Edgemere Blvd.,El Paso,TX,79938,915-503-2915,co-ed,www.snapfitness.com/gyms,False,True,False,,31.7924315,-106.2612444,0,True,True,False,False,True,False,44.88473892211914,"31.7924315,-106.2612444"
11888,Curves,11345 Montwood,El Paso,TX,79936,915-592-8783,women,www.curves.com/locations,False,False,False,,31.7693234,-106.3003514,0,False,False,False,False,False,False,44.72395324707031,"31.7693234,-106.3003514"
14366,Bowling Family YMCA,5509 Will Ruth,El Paso,TX,79924,915-755-5685,coed,www.elpasoymca.org,True,True,False,,31.8861245,-106.4127811,0,True,True,True,True,False,True,34.31625747680664,"31.8861245,-106.4127811"
14367,Fred & Maria Loya Family YMCA,2044  Trawood,El Paso,TX,79935,915-590-9622,coed,www.elpasoymca.org,True,True,False,,31.7655745,-106.3311117,0,True,True,True,True,False,True,43.89164352416992,"31.7655745,-106.3311117"
14447,Spectrum Fitness,1700 E. Cliff Dr. Suite #201,El Paso,TX,79902,915-500-6600,coed,,False,False,False,,31.7769817,-106.4788797,0,False,False,False,False,False,False,38.93778991699219,"31.7769817,-106.4788797"
9384,Anytime Fitness ,13034 Eastlake Blvd.,Horizon City,TX,79928,800-575-3478,co-ed,www.anytimefitness.com/gyms/3432/horizon-city-tx-79928/,False,True,False,,31.6990759,-106.2486575,0,True,True,False,False,False,False,27.227676391601562,"31.6990759,-106.2486575"
9596,RWC Fitness,11200 SANTOS SANCHEZ,SOCORRO,TX,79927,915-858-8583,co-ed, rwcfitness.com,False,True,False,,31.6206837,-106.2926881,0,True,True,False,True,True,True,27.408214569091797,"31.6206837,-106.2926881"
16834,Xtreme Core Fitness,125 N Kenazo Ave Ste INJ,Horizon City,TX,79928,915-303-5388,coed,www.xtremecorefitness.club,False,True,False,,31.6851219,-106.1882326,0,True,True,False,False,False,True,30.891977310180664,"31.6851219,-106.1882326"
11113,Snap Fitness,1607 South Phelps Ave.,Littlefield,TX,79339,806-221-2676,co-ed,www.snapfitness.com/gyms,False,False,False,,33.9113484,-102.3363884,0,False,False,False,False,True,False,44.036888122558594,"33.9113484,-102.3363884"
11112,Snap Fitness,819 S. 25 Mile Ave.,Hereford,TX,79045,806-587-0050,co-ed,www.snapfitness.com/gyms,False,False,False,,34.8210979,-102.4057264,0,False,False,False,False,True,False,43.86118698120117,"34.8210979,-102.4057264"
7742,Anytime Fitness,9436 W. Lake Mead Blvd.,Las Vegas,NV,89134,702-818-5311,co-ed,www.anytimefitness.com/gyms/1504/las-vegas-nv-89134/,False,True,False,,36.2063715,-115.3026242,0,True,False,False,False,False,True,31.442928314208984,"36.2063715,-115.3026242"
7805,YMCA of Southern Nevada-Centennial Hills YMCA,6601 N. Buffalo Dr.,Las Vegas ,NV,89131,702 478-9622,co-ed,www.lasvegasymca.org,True,True,False,,36.2812047,-115.262258,0,True,True,True,True,False,True,32.445621490478516,"36.2812047,-115.262258"
7806,YMCA of Southern Nevada-Durango Hills YMCA,3521 N. Durango Dr.,Las Vegas,NV,89129,702 240-9622,co-ed,www.lasvegasymca.org,True,True,False,,36.2256573,-115.2790445,0,True,True,True,True,False,True,30.98309326171875,"36.2256573,-115.2790445"
11124,Snap Fitness,3350 Novat St,Las Vegas,NV,89129,702-731-4100,co-ed,www.snapfitness.com/gyms,False,False,False,,36.2212055,-115.3296999,0,False,False,False,False,True,False,33.25954055786133,"36.2212055,-115.3296999"
11125,Snap Fitness,8011 N Durango Dr,Las Vegas,NV,89143,702-433-7627,co-ed,www.snapfitness.com/gyms,False,False,False,,36.3069171,-115.2786751,0,False,False,False,False,True,False,34.2796630859375,"36.3069171,-115.2786751"
11339,24 Hour Fitness,2090 Village Center Circle,Las Vegas,NV,89134,702-360-2408,co-ed,www.24hourfitness.com,True,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,36.1901143,-115.304397,0,True,True,True,True,True,True,31.007049560546875,"36.1901143,-115.304397"
11341,24 Hour Fitness,5651 Centennial Center Blvd,Las Vegas,NV,89149,702-560-5037,co-ed,www.24hourfitness.com,False,True,False,Please see the Fitness Manager for the Personalized Fitness Plan,36.2639698,-115.2568407,0,True,True,True,True,True,True,31.4741268157959,"36.2639698,-115.2568407"
11910,Curves,9691 Trailwood Drive,Las Vegas,NV,89134,702-228-4555,women,www.curves.com/locations,False,False,False,,36.1911496,-115.3073688,0,False,False,False,False,False,False,31.187217712402344,"36.1911496,-115.3073688"
7745,Anytime Fitness,550 W. Pioneer Blvd.,Mesquite,NV,89027,702-346-3121,co-ed,www.anytimefitness.com/gyms/1979/mesquite-nv-89027/,False,True,False,,36.8112695,-114.0843508,0,True,False,False,False,False,True,40.43880844116211,"36.8112695,-114.0843508"
7788,Mesquite Recreation Center,100 W Old Mil Rd,Mesquite,NV,89027,702-346-8732,co-ed,www.mesquitenv.gov,True,True,False,,36.8227244,-114.0574329,0,True,True,True,False,False,True,40.69758987426758,"36.8227244,-114.0574329"
15831,Enterprise Valley Physical Therapy,660 E. Main Street,Enterprise,UT,84725,435-878-2722,coed,,False,False,False,,37.5736225,-113.7070309,0,False,False,False,False,True,False,48.48378372192383,"37.5736225,-113.7070309"
7746,Anytime Fitness,70 S. Hwy. 160,Pahrump,NV,89048,775-751-9600,co-ed,www.anytimefitness.com/gyms/996/pahrump-nv-89048/,False,True,False,,36.2188552,-115.9939113,0,True,False,False,False,True,True,33.08723068237305,"36.2188552,-115.9939113"
7778,Fitness for $10,2271 E Commercial Dr,Pahrump,NV,89048,775-751-6683,co-ed,www.fitnessfor10.com,False,True,False,,36.2009966,-115.9726296,0,True,True,False,False,False,False,34.792537689208984,"36.2009966,-115.9726296"
7736,Anytime Fitness,2125 W. Williams St.,Fallon,NV,89406,775-423-1700,co-ed,www.anytimefitness.com/gyms/3038/fallon-nv-89406/,False,True,False,,39.4768383,-118.8029091,0,True,False,False,False,True,True,39.864803314208984,"39.4768383,-118.8029091"
7774,Fitness for $10,1925 W. Williams Ave,Fallon,NV,89406,775-867-3310,coed,www.fitnessfor10.com,False,True,False,,39.47596,-118.7992784,0,True,True,False,True,False,True,40.01387023925781,"39.47596,-118.7992784"
7757,Anytime Fitness,278 Spring Creek Pkwy.,Spring Creek,NV,89815,775-777-1348,co-ed,www.anytimefitness.com/gyms/2157/spring-creek-nv-89815/,False,True,False,,40.7491856,-115.5954874,0,True,False,False,False,True,True,35.533565521240234,"40.7491856,-115.5954874"
14294,Catskill Recreation Center,651 Co Hwy 38,Arkville,NY,12406,845-586-6250,coed,catskillrecreationcenter.org,True,True,False,,42.1575642,-74.6196686,0,True,True,True,False,False,True,45.24483108520508,"42.1575642,-74.6196686"
13568,Planet Fitness-Amsterdam ,101 Towne Square ,Amsterdam,NY,12010,518-423-0322,co-ed,www.planetfitness.com,False,True,False,,42.9618953,-74.1840582,0,False,False,False,False,False,False,15.91724681854248,"42.9618953,-74.1840582"
13569,Alpin Haus Fitness Center,4850 St. Hwy 30 N,Amsterdam,NY,12010,518-842-8383,co-ed,www.alpinhausfitnesscenter.com,False,True,False,,42.9709479,-74.1875485,0,True,False,False,False,False,False,16.37323760986328,"42.9709479,-74.1875485"
13698,Fit Happens,39 Arterial Plaza,Gloversville,NY,12078,518-725-5433,co-ed,www.go2fithappens.com,False,True,False,,43.05137,-74.3427899,0,True,True,False,False,False,False,25.954797744750977,"43.05137,-74.3427899"
13746,Little Falls Family YMCA,15 Jackson St,Little Falls,NY,13365,315-823-1740,co-ed,www.lfymcaweb.wixsite.com/lfymca,True,True,False,,43.0450792,-74.8583705,0,False,False,False,False,False,False,49.92422866821289,"43.0450792,-74.8583705"
13769,The Body Fixx,108 Railroad Avenue,Middleburgh,NY,12122,518-827-5545,co-ed,,False,True,False,,42.5985302,-74.3338269,0,True,True,False,True,True,True,27.940616607666016,"42.5985302,-74.3338269"
13814,Glens Falls Hospital Rehabilitation and Wellness Center,2 Country Club Rd,Queensbury,NY,12804,518-926-2000,co-ed,,False,False,False,,43.3330952,-73.6631477,0,False,False,True,True,True,False,35.3398323059082,"43.3330952,-73.6631477"
13815,Planet Fitness-Queensbury ,578 Aviation Road ,Queensbury,NY,12804,518-761-6869,co-ed,www.planetfitness.com,False,True,False,,43.3287781,-73.6774525,0,False,False,False,False,False,False,34.8141975402832,"43.3287781,-73.6774525"
13863,Performance Therapy and Fitness,30 Center St,St. Johnsonville,NY,13452,518-568-0032,co-ed,www.performancetherapyandfitness.com,False,False,False,,43.0010738,-74.6790291,0,False,False,False,False,False,False,40.38987731933594,"43.0010738,-74.6790291"
11690,Curves,300 N. Prospect Street,Herkimer,NY,13350,315-866-3100,women,www.curves.com/locations,False,False,False,,43.0271475,-74.989671,0,False,False,False,False,False,False,41.723960876464844,"43.0271475,-74.989671"
13772,YMCA of the Mohawk Valley,83 East Main St.,Mohawk,NY,13407,315-866-6570,co-ed,ywcamv.org/,False,True,False,,43.0134908,-74.9972196,0,True,False,False,False,False,False,41.977684020996094,"43.0134908,-74.9972196"
13800,Oneonta Family YMCA ,20-26 Ford Avenue,Oneonta,NY,13820,607-432-0010,co-ed,www.oneontaymca.org,False,False,False,,42.4566921,-75.0616369,0,True,True,True,True,False,True,45.7987174987793,"42.4566921,-75.0616369"
6017,Retro Fitness of Yorkville,5123 Commercial Drive,Yorkville,NY,13495,315-790-5253,co-ed,www.retrofitness.com/location/yorkvilleny/,False,False,False,,43.1134513,-75.2911435,0,False,False,False,False,False,False,48.77888870239258,"43.1134513,-75.2911435"
11691,Curves,9835 River Road,Utica,NY,13502,315-368-0062,women,www.curves.com/locations,False,False,False,,43.1260964,-75.2366907,0,False,False,False,False,False,False,46.85547637939453,"43.1260964,-75.2366907"
13775,Planet Fitness-New Hartford ,7 NEW HARTFORD SHOPPING CENTER,NEW HARTFORD,NY,13413,315-735-8589,co-ed,WWW.PLANET FITNESS.COM/GYMS/NEWHARTFORD-NY,False,True,False,,43.0769443,-75.296072,0,True,True,False,True,True,False,47.82223892211914,"43.0769443,-75.296072"
13887,Parkway Center,220 Memorial Parkway,Utica,NY,13501,315-223-3973,co-ed,www.theparkwaycenter.org,False,True,False,,43.0856172,-75.2488161,0,True,True,False,False,False,True,45.980953216552734,"43.0856172,-75.2488161"
13888,Planet Fitness-Utica ,701 HORATIO STREET,UTICA,NY,13502,315-798-1000,co-ed,www.planetfitness.com/gyms/utica-ny,False,True,False,,43.128395,-75.2249709,0,True,True,False,True,True,False,46.4390754699707,"43.128395,-75.2249709"
13843,Planet Fitness-Rome,1895 BLACK RIVER BLVD,ROME,NY,13440,315-338-0000,co-ed,WWW.PLANET FITNESS.COM/GYMS/ROME-NY,False,True,False,,43.2351354,-75.4365765,0,True,True,False,True,True,False,46.56231689453125,"43.2351354,-75.4365765"
13844,Rome Family YMCA,301 W. Broomfield St,Rome,NY,13440,315-336-3500,co-ed,www.ymcatrivalley.org,True,True,False,,43.2192031,-75.456976,0,True,True,True,True,False,True,47.417205810546875,"43.2192031,-75.456976"
13792,Norwich Family YMCA,68 N. Broad St. ,Norwich,NY,13815,607-336-9622,co-ed,www.norwichymca.com,True,True,False,,42.533127,-75.5238659,0,True,True,True,True,False,True,43.319068908691406,"42.533127,-75.5238659"
13588,Anytime Fitness,1247 Upper Front St.,Binghamton,NY,13905,607-217-4020,co-ed,www.anytimefitness.com/gyms/3498/binghamton-ny-13905/,False,True,False,,42.1567164,-75.8962068,0,True,True,False,False,True,False,47.410396575927734,"42.1567164,-75.8962068"
13589,Riverwalk Athletic Club,225 Water St,Binghamton,NY,13901,607-217-5995,co-ed,,False,False,False,,42.101575,-75.9137046,0,True,True,True,True,False,True,46.61537170410156,"42.101575,-75.9137046"
13590,Deeley Physical Therapy PC,709 Conklin Rd,Binghamton,NY,13903,607-237-0148,co-ed,,False,True,False,,42.09934,-75.8537628,0,True,True,False,True,False,True,43.731998443603516,"42.09934,-75.8537628"
